epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.09126,2.14021,3.10337,0.00255,0.46464,0.48619,0.41326,0.20617,1.93986,2.01206,0.00248,4e-07,4e-07,0.0960004
2,3.18053,2.6653,2.74237,0.00349,0.42807,0.49074,0.39031,0.19379,1.94629,2.0301,0.00251,8.99109e-07,8.99109e-07,0.0910009
3,4.34182,2.01353,2.34044,0.00233,0.41838,0.47685,0.37573,0.18625,1.95795,2.04185,0.00253,1.39723e-06,1.39723e-06,0.0860014
4,5.48077,2.93916,2.71343,0.00286,0.39957,0.47755,0.36664,0.18197,1.96501,2.06412,0.00255,1.89436e-06,1.89436e-06,0.0810019
5,6.63659,2.71929,3.48174,0.00321,0.37545,0.45833,0.35987,0.17712,1.9824,2.08697,0.0026,2.3905e-06,2.3905e-06,0.0760024
6,7.79568,2.46196,2.6493,0.00273,0.37545,0.45833,0.35987,0.17712,1.9824,2.08697,0.0026,2.88565e-06,2.88565e-06,0.0710029
7,9.09717,2.58588,2.5819,0.0027,0.37545,0.45833,0.35987,0.17712,1.9824,2.08697,0.0026,3.3798e-06,3.3798e-06,0.0660034
8,10.2626,3.14704,2.9412,0.00334,0.3677,0.45833,0.34697,0.16921,2.01589,2.12249,0.00266,3.87297e-06,3.87297e-06,0.0610039
9,11.3376,1.72848,2.51426,0.00198,0.3677,0.45833,0.34697,0.16921,2.01589,2.12249,0.00266,4.36515e-06,4.36515e-06,0.0560044
10,12.4678,2.38613,2.60038,0.00274,0.3677,0.45833,0.34697,0.16921,2.01589,2.12249,0.00266,4.85634e-06,4.85634e-06,0.0510049
11,13.6336,2.422,2.67294,0.00311,0.36471,0.46245,0.3353,0.16216,2.04027,2.16448,0.00272,5.34654e-06,5.34654e-06,0.0460053
12,14.7355,1.78739,2.6879,0.00176,0.36471,0.46245,0.3353,0.16216,2.04027,2.16448,0.00272,5.83575e-06,5.83575e-06,0.0410058
13,16.0321,3.49861,3.14693,0.00363,0.36471,0.46245,0.3353,0.16216,2.04027,2.16448,0.00272,6.32397e-06,6.32397e-06,0.0360063
14,17.1548,2.14287,3.31823,0.00233,0.36471,0.46245,0.3353,0.16216,2.04027,2.16448,0.00272,6.8112e-06,6.8112e-06,0.0310068
15,18.2305,1.55481,3.2204,0.00238,0.36471,0.46245,0.3353,0.16216,2.04027,2.16448,0.00272,7.29744e-06,7.29744e-06,0.0260073
16,19.3327,1.75024,2.40599,0.00201,0.34683,0.4213,0.3279,0.15935,2.06373,2.20978,0.00278,7.78268e-06,7.78268e-06,0.0210078
17,20.4485,2.85038,2.8101,0.00306,0.34683,0.4213,0.3279,0.15935,2.06373,2.20978,0.00278,8.26694e-06,8.26694e-06,0.0160083
18,21.7059,2.00092,3.21885,0.00221,0.34683,0.4213,0.3279,0.15935,2.06373,2.20978,0.00278,8.75021e-06,8.75021e-06,0.0110088
19,22.8628,1.94395,2.44386,0.00255,0.34683,0.4213,0.3279,0.15935,2.06373,2.20978,0.00278,9.23249e-06,9.23249e-06,0.00600923
20,23.9626,1.48758,2.7691,0.00202,0.34683,0.4213,0.3279,0.15935,2.06373,2.20978,0.00278,9.71378e-06,9.71378e-06,0.00100971
