epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.1078,2.12907,3.14341,0.00253,0.32372,0.62963,0.35556,0.18471,1.94835,2.42735,0.00255,0.0004,0.0004,0.0964
2,16.2602,2.54852,2.85578,0.00333,0.25395,0.74074,0.327,0.16897,1.96373,2.4074,0.00258,0.000899109,0.000899109,0.0918991
3,17.2931,2.03527,2.44731,0.00239,0.24609,0.73148,0.31278,0.16158,1.96667,2.41565,0.0026,0.00139723,0.00139723,0.0873972
4,18.3098,2.64698,2.72339,0.00243,0.36207,0.47036,0.32468,0.15972,1.9839,2.07409,0.00259,0.00189436,0.00189436,0.0828944
5,19.3174,2.50027,3.39027,0.00291,0.33968,0.45833,0.31976,0.15456,1.98962,2.08513,0.0026,0.0023905,0.0023905,0.0783905
6,20.2748,2.22831,2.49864,0.00241,0.33968,0.45833,0.31976,0.15456,1.98962,2.08513,0.0026,0.00288564,0.00288564,0.0738856
7,21.223,2.36053,2.42326,0.00238,0.33968,0.45833,0.31976,0.15456,1.98962,2.08513,0.0026,0.0033798,0.0033798,0.0693798
8,22.3201,2.74655,2.85083,0.00278,0.33755,0.47685,0.31411,0.15152,1.9918,2.10802,0.0026,0.00387297,0.00387297,0.064873
9,23.2302,1.61558,2.58727,0.00176,0.33755,0.47685,0.31411,0.15152,1.9918,2.10802,0.0026,0.00436515,0.00436515,0.0603652
10,24.1682,2.25471,2.54914,0.00251,0.33755,0.47685,0.31411,0.15152,1.9918,2.10802,0.0026,0.00485634,0.00485634,0.0558563
11,25.1368,2.1866,2.58101,0.00269,0.33392,0.48148,0.3066,0.14604,2.01293,2.12772,0.00264,0.00534654,0.00534654,0.0513465
12,26.0368,1.6711,2.60603,0.00156,0.33392,0.48148,0.3066,0.14604,2.01293,2.12772,0.00264,0.00583575,0.00583575,0.0468357
13,27.1075,3.03173,3.09699,0.00288,0.33392,0.48148,0.3066,0.14604,2.01293,2.12772,0.00264,0.00632397,0.00632397,0.042324
14,28.0609,2.01402,3.17251,0.00209,0.33392,0.48148,0.3066,0.14604,2.01293,2.12772,0.00264,0.0068112,0.0068112,0.0378112
15,28.9691,1.57143,3.51184,0.0024,0.33392,0.48148,0.3066,0.14604,2.01293,2.12772,0.00264,0.00729744,0.00729744,0.0332974
16,29.908,1.7506,2.58466,0.00193,0.33208,0.47647,0.29615,0.14034,2.00004,2.18536,0.00263,0.00778268,0.00778268,0.0287827
17,30.8785,2.58124,2.72599,0.00267,0.33208,0.47647,0.29615,0.14034,2.00004,2.18536,0.00263,0.00826694,0.00826694,0.0242669
18,31.9027,1.79711,3.41817,0.00195,0.33208,0.47647,0.29615,0.14034,2.00004,2.18536,0.00263,0.00875021,0.00875021,0.0197502
19,32.8411,1.91864,2.41194,0.00245,0.33208,0.47647,0.29615,0.14034,2.00004,2.18536,0.00263,0.00923249,0.00923249,0.0152325
20,33.7566,1.54696,3.11639,0.00208,0.33208,0.47647,0.29615,0.14034,2.00004,2.18536,0.00263,0.00971378,0.00971378,0.0107138
21,34.6676,1.75437,2.92868,0.002,0.33208,0.47647,0.29615,0.14034,2.00004,2.18536,0.00263,0.009802,0.009802,0.009802
22,35.6021,2.19807,2.60229,0.00291,0.33208,0.47647,0.29615,0.14034,2.00004,2.18536,0.00263,0.0097921,0.0097921,0.0097921
